human-times,dengue-sg-log,population-sg-log,temperature-sg-avg,temperature-sg-max,temperature-sg-min,temperature-sg-hot-days,temperature-sg-max-diff,temperature-sg-min-diff,rainfall-north-avg,rainfall-northeast-avg,rainfall-east-avg,rainfall-west-avg,rainfall-central-avg,rainfall-sg-avg,rainfall-north-max,rainfall-northeast-max,rainfall-east-max,rainfall-west-max,rainfall-central-max,rainfall-sg-max,rainfall-north-min,rainfall-northeast-min,rainfall-east-min,rainfall-west-min,rainfall-central-min,rainfall-sg-min,rainfall-north-rainy-days,rainfall-northeast-rainy-days,rainfall-east-rainy-days,rainfall-west-rainy-days,rainfall-central-rainy-days,rainfall-sg-rainy-days,rainfall-north-consecutive,rainfall-northeast-consecutive,rainfall-east-consecutive,rainfall-west-consecutive,rainfall-central-consecutive,rainfall-sg-consecutive,rel-humidity-avg,abs-humidity-avg,hw-season-repeat,year-mod-8
2005-11-26,4.983606621708336,15.266131386489933,25.8,27.7,24.125,0.5,-0.49333333333333584,-2.2250000000000014,8.566666666666666,11.36,9.425,10.214285714285714,10.866666666666667,10.276000000000002,36.46666666666667,42.46,40.974999999999994,51.885714285714286,46.81666666666666,45.187999999999995,0.19999999999999998,0.2,0.3,0.17142857142857143,0.25,0.22,7.0,6.6,6.75,6.714285714285714,6.166666666666667,6.6,7.0,6.0,6.0,5.857142857142857,5.5,5.96,86.24000000000001,20.7149202306601,0.06252887645563021,1
2005-12-03,4.8283137373023015,15.266131386489933,26.775000000000002,27.400000000000002,25.775000000000002,0.25,-0.4291666666666707,-0.16499999999999915,4.7,3.1799999999999997,3.175,6.142857142857143,8.549999999999999,5.48,16.966666666666665,16.4,16.425,34.77142857142857,46.06666666666667,28.736,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.4,3.5,3.857142857142857,3.8333333333333335,3.6,2.0,2.2,3.0,3.4285714285714284,2.6666666666666665,2.76,86.3225806451613,21.88899303111207,0.05519601975454691,1
2005-12-10,4.48863636973214,15.266131386489933,27.299999999999997,28.25,26.525,1.5,0.4208333333333272,0.5849999999999973,7.433333333333334,11.74,10.325,9.0,13.449999999999998,10.64,27.733333333333334,66.02000000000001,45.5,51.814285714285724,60.833333333333336,52.92,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.8,5.0,5.0,4.5,4.84,4.0,2.0,2.5,3.4285714285714284,2.6666666666666665,2.88,86.14193548387097,22.48589754588386,0.06868819279769589,1
2005-12-17,4.762173934797756,15.266131386489933,27.750000000000004,28.9,26.174999999999997,3.75,1.0708333333333258,0.23499999999999588,2.0666666666666664,1.7,2.125,1.8571428571428574,2.2333333333333334,1.9839999999999995,10.966666666666669,7.040000000000001,10.4,7.085714285714286,9.016666666666667,8.536,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.75,3.857142857142857,3.6666666666666665,3.84,2.3333333333333335,2.8,2.25,3.142857142857143,3.0,2.8,85.96129032258064,23.001311799422208,0.08167402094868237,1
2005-12-24,4.454347296253507,15.266131386489933,26.424999999999997,27.299999999999997,25.5,0.0,-0.5291666666666757,-0.4400000000000013,9.466666666666667,13.34,8.625,14.642857142857142,10.55,11.815999999999999,41.96666666666667,55.48,28.075000000000003,80.28571428571429,49.78333333333333,55.052000000000014,0.0,0.0,0.0,0.028571428571428574,0.03333333333333333,0.016,5.333333333333333,5.2,5.25,5.714285714285714,5.666666666666667,5.48,3.6666666666666665,4.6,5.0,3.5714285714285716,4.333333333333333,4.2,85.78064516129032,21.333685998584254,0.058818303497703006,1
2005-12-31,4.442651256490317,15.297425278050687,26.674999999999997,27.2,26.174999999999997,0.0,-0.6291666666666735,0.23499999999999588,6.033333333333334,6.4399999999999995,3.0,13.742857142857144,11.52,9.004166666666666,29.599999999999998,22.939999999999998,9.799999999999999,70.97142857142858,55.98,42.475,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.2,4.75,5.142857142857143,5.8,5.0,3.0,1.4,2.0,3.2857142857142856,4.4,2.875,85.6,21.585917828935038,0.07921226825403682,1
2006-01-07,4.430816798843313,15.297425278050687,25.874999999999996,27.275,25.325000000000003,0.0,-0.26136363636364024,-0.6527777777777715,20.233333333333334,13.459999999999999,18.15,28.342857142857145,14.950000000000001,19.548000000000002,59.866666666666674,55.54,65.14999999999999,74.6857142857143,47.949999999999996,61.135999999999996,0.09999999999999999,0.13999999999999999,0.775,1.0,1.5,0.8039999999999999,6.0,5.6,6.5,6.428571428571429,7.0,6.36,5.0,4.6,5.5,5.285714285714286,7.0,5.56,86.09677419354838,20.767182157333167,0.15817897550222515,2
2006-01-14,4.143134726391533,15.297425278050687,25.15,27.025,23.375,0.0,-0.5113636363636402,-2.6027777777777743,38.63333333333333,33.959999999999994,36.525000000000006,30.557142857142853,34.53333333333333,34.11599999999999,109.26666666666667,98.58,103.35,109.48571428571427,115.53333333333332,107.748,0.0,0.0,0.0,0.12857142857142856,0.08333333333333333,0.055999999999999994,5.0,5.0,5.0,6.142857142857143,6.166666666666667,5.6,5.0,5.0,5.0,5.857142857142857,6.0,5.48,86.59354838709677,20.05742496534625,0.10280246790413172,2
2006-01-21,3.8501476017100584,15.297425278050687,26.675,27.125,26.049999999999997,0.0,-0.4113636363636388,0.07222222222222285,5.666666666666667,5.8,6.550000000000001,6.214285714285714,6.75,6.248000000000001,25.899999999999995,21.12,21.975,19.142857142857142,19.733333333333334,20.944000000000003,0.0,0.0,0.025,0.0,0.0,0.004,4.666666666666667,5.0,4.25,4.428571428571429,5.0,4.68,4.0,4.6,4.0,2.857142857142857,3.8333333333333335,3.76,87.09032258064516,21.96172036264196,0.09903154433355699,2
2006-01-28,4.290459441148391,15.297425278050687,26.875,27.299999999999997,26.45,0.0,-0.23636363636364166,0.472222222222225,2.6999999999999997,2.3,2.275,1.4857142857142858,1.8,1.996,18.033333333333335,16.020000000000003,15.7,8.828571428571431,12.483333333333334,13.347999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.4,1.5,1.8571428571428572,1.3333333333333333,1.52,0.6666666666666666,0.8,1.0,1.0,1.0,0.92,87.58709677419354,22.332848885656006,0.08346648624266795,2
2006-02-04,3.7376696182833684,15.297425278050687,27.200000000000003,27.674999999999997,26.375,0.25,-0.25,-0.18779411764705856,0.6333333333333333,0.64,0.9000000000000001,0.8428571428571427,0.3666666666666667,0.6719999999999999,3.1,4.0,6.1499999999999995,3.371428571428571,1.6666666666666667,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6,1.25,3.142857142857143,2.3333333333333335,2.32,1.3333333333333333,1.0,1.0,1.5714285714285714,1.0,1.2,87.25714285714285,22.651733993028216,0.004529699454438374,2
2006-02-11,4.330733340286331,15.297425278050687,26.575000000000003,27.5,25.3,0.0,-0.42499999999999716,-1.2627941176470578,8.466666666666667,8.239999999999998,13.3,7.157142857142857,7.616666666666667,8.623999999999999,27.3,25.419999999999998,48.75,28.74285714285714,24.333333333333332,30.048000000000005,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,3.2,3.5,4.142857142857143,4.0,3.84,2.3333333333333335,1.6,2.0,2.142857142857143,2.0,2.0,86.30714285714285,21.64395960542445,0.07221377076648561,2
2006-02-18,4.02535169073515,15.297425278050687,27.5,28.025000000000002,27.05,2.0,0.10000000000000497,0.48720588235294215,5.0,1.46,0.9500000000000001,9.171428571428573,5.933333333333334,5.0360000000000005,33.266666666666666,7.080000000000001,6.6499999999999995,45.74285714285714,24.400000000000002,25.136,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6,0.75,4.0,2.6666666666666665,2.72,2.0,2.2,0.75,3.4285714285714284,2.1666666666666665,2.28,85.35714285714286,22.527855959142258,0.003005264404059904,2
2006-02-25,4.330733340286331,15.297425278050687,27.549999999999997,27.925,27.1,1.75,3.552713678800501e-15,0.5372058823529429,0.13333333333333333,0.26,0.6,0.3,0.9166666666666666,0.4679999999999998,0.6333333333333333,1.5399999999999998,3.2750000000000004,1.6285714285714286,4.166666666666667,2.364,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.0,2.5,2.2857142857142856,3.5,2.56,2.0,1.8,1.5,1.8571428571428572,2.8333333333333335,2.04,84.40714285714286,22.338513801018856,-0.04099704530513604,2
2006-03-04,4.110873864173311,15.297425278050687,28.075,28.45,27.400000000000002,5.25,-0.02499999999999858,0.44999999999999574,0.0,0.7,0.37500000000000006,2.542857142857143,0.2833333333333333,0.98,0.03333333333333333,4.9399999999999995,2.525,17.7,1.9166666666666667,6.811999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.2,0.75,1.2857142857142858,0.8333333333333334,0.96,0.3333333333333333,1.2,0.75,1.2857142857142858,0.8333333333333334,0.96,83.65161290322581,22.7859878468972,-0.092553138389873,2
2006-03-11,4.110873864173311,15.297425278050687,27.950000000000003,28.474999999999998,27.450000000000003,4.25,0.0,0.49999999999999645,7.599999999999999,3.16,2.1,5.128571428571428,0.6833333333333332,3.48,32.9,18.7,11.675,30.857142857142858,4.283333333333333,19.224,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.8,1.0,2.5714285714285716,1.6666666666666667,2.08,2.0,1.4,1.0,1.5714285714285714,1.1666666666666667,1.4,83.04193548387097,22.465455062329273,-0.11156312209571517,2
2006-03-18,3.6375861597263857,15.297425278050687,28.35,28.799999999999997,28.0,6.5,0.3249999999999993,1.0499999999999936,1.0333333333333334,0.02,0.0,0.42857142857142866,0.10000000000000002,0.272,7.2,0.1,0.0,3.0285714285714285,0.6333333333333334,1.8840000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.8571428571428571,0.3333333333333333,0.52,1.0,0.4,0.0,0.8571428571428571,0.3333333333333333,0.52,82.43225806451613,22.794381812237095,-0.22456311762567704,2
2006-03-25,3.8066624897703196,15.297425278050687,27.900000000000002,28.85,26.949999999999996,3.0,0.37500000000000355,-1.0658141036401503e-14,11.200000000000001,4.14,5.825,2.271428571428572,3.0666666666666664,4.476,38.86666666666667,17.14,27.275000000000002,11.085714285714287,14.666666666666666,19.08,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.2,4.75,4.0,3.1666666666666665,4.08,4.666666666666667,2.4,3.5,3.5714285714285716,2.5,3.2,81.82258064516128,22.074964259976575,-0.17018433179220427,2
2006-04-01,3.6888794541139363,15.297425278050687,27.400000000000002,28.249999999999996,26.549999999999997,2.0,-0.5500000000000043,-0.3973684210526294,4.8,8.26,7.625,9.614285714285714,6.2,7.628000000000002,13.633333333333333,24.12,21.775,40.42857142857143,17.433333333333334,25.448000000000008,0.0,0.02,0.0,0.0,0.0,0.004,5.666666666666667,6.2,5.5,5.285714285714286,5.666666666666667,5.64,4.0,4.6,3.5,3.7142857142857144,4.666666666666667,4.12,81.49,21.389169519276475,-0.1965558311944955,2
2006-04-08,3.6888794541139363,15.297425278050687,27.299999999999997,28.25,26.3,1.5,-0.5500000000000007,-0.6473684210526258,16.933333333333334,20.1,18.75,10.071428571428571,11.716666666666667,14.684000000000003,39.56666666666667,50.86,56.724999999999994,38.11428571428571,43.93333333333334,45.211999999999996,0.19999999999999998,1.6199999999999999,1.65,0.0,0.0,0.612,6.333333333333333,6.2,6.0,4.714285714285714,5.333333333333333,5.56,5.666666666666667,5.4,5.25,3.4285714285714284,4.5,4.64,82.82,21.618796026184146,-0.1423555810015924,2
2006-04-15,3.713572066704308,15.297425278050687,26.9,28.225,25.6,1.25,-0.5749999999999993,-1.347368421052625,8.7,10.86,9.225000000000001,13.771428571428572,8.9,10.684000000000001,29.400000000000002,53.86,52.4,57.300000000000004,35.31666666666666,47.20399999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,4.6,4.0,5.0,4.666666666666667,4.64,4.333333333333333,3.0,2.0,4.142857142857143,3.0,3.32,84.15,21.486181034632054,0.004765502645081909,2
2006-04-22,3.4965075614664802,15.297425278050687,26.9,27.550000000000004,26.2,0.25,-1.2499999999999964,-0.7473684210526272,18.933333333333334,12.24,16.099999999999998,14.828571428571427,14.066666666666668,14.824000000000002,52.06666666666666,41.58,67.39999999999999,69.22857142857143,44.25,55.352,0.2333333333333333,0.45999999999999996,0.6499999999999999,0.24285714285714288,0.43333333333333335,0.39599999999999996,6.666666666666667,6.8,6.5,6.428571428571429,6.666666666666667,6.6,5.666666666666667,6.4,6.0,5.714285714285714,6.0,5.96,85.48,21.825758945537718,0.0039390174380438125,2
2006-04-29,3.6635616461296463,15.297425278050687,27.425,28.549999999999997,26.650000000000002,1.75,-0.25000000000000355,-0.2973684210526244,10.533333333333333,10.5,12.325,4.971428571428571,8.483333333333333,8.764,34.56666666666667,32.0,44.125,17.000000000000004,28.63333333333333,29.24,0.06666666666666667,0.38,0.0,0.0,0.16666666666666666,0.124,5.666666666666667,6.6,4.5,4.285714285714286,5.333333333333333,5.2,4.666666666666667,6.2,3.75,3.142857142857143,3.8333333333333335,4.2,86.81,22.816879286579457,0.005056549050683756,2
2006-05-06,3.970291913552122,15.297425278050687,27.300000000000004,28.45,26.525,1.25,-0.8554093567251506,-0.7357142857142875,6.866666666666667,3.14,6.375,13.157142857142857,7.283333333333334,7.904,26.566666666666666,10.440000000000001,19.35,46.442857142857136,29.016666666666666,28.34,0.06666666666666667,0.0,0.0,0.0,0.0,0.008,5.333333333333333,4.0,5.0,5.285714285714286,4.5,4.8,4.666666666666667,2.4,4.0,3.857142857142857,2.5,3.36,86.65161290322581,22.618934949473296,0.11588719311787976,2
2006-05-13,3.784189633918261,15.297425278050687,27.85,28.875,26.424999999999997,3.5,-0.4304093567251499,-0.835714285714289,9.466666666666667,7.5,4.2749999999999995,1.9428571428571428,6.699999999999999,5.472,55.5,38.620000000000005,20.599999999999998,10.357142857142858,32.06666666666667,28.276,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8,3.0,3.142857142857143,4.0,3.56,2.3333333333333335,3.4,2.75,2.142857142857143,3.3333333333333335,2.8,86.24516129032259,23.204329913846422,0.11283415791547124,2
2006-05-20,4.31748811353631,15.297425278050687,28.224999999999998,28.900000000000002,27.249999999999996,4.75,-0.4054093567251478,-0.010714285714289673,2.9,2.22,0.95,0.6285714285714287,0.6166666666666666,1.2679999999999998,11.200000000000001,13.5,6.55,4.457142857142857,4.316666666666666,7.376000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,1.0,1.4285714285714286,0.6666666666666666,1.68,1.6666666666666667,1.0,0.75,1.1428571428571428,0.5,0.96,85.83870967741936,23.57455776083063,0.2879504904100667,2
2006-05-27,4.394449154672439,15.297425278050687,27.3,28.0,26.775,1.25,-1.30540935672515,-0.48571428571428754,14.133333333333333,8.120000000000001,7.324999999999999,6.285714285714286,4.3999999999999995,7.308,61.6,34.9,24.724999999999998,20.942857142857143,20.2,29.04,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8,3.75,3.2857142857142856,3.8333333333333335,3.68,3.0,2.0,1.75,2.142857142857143,2.0,2.12,85.43225806451613,22.300655539603547,0.34205590336252367,2
2006-06-03,4.343805421853684,15.297425278050687,27.85,29.25,25.35,4.0,-0.14999999999999858,-1.7999999999999972,9.233333333333333,8.860000000000001,5.574999999999999,8.442857142857143,7.766666666666667,7.999999999999997,47.300000000000004,42.62,27.2,31.428571428571434,47.333333333333336,38.71200000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6,3.25,3.4285714285714284,2.1666666666666665,2.84,1.0,1.6,2.25,1.5714285714285714,1.1666666666666667,1.52,85.31,22.952733918671406,0.3903361286637903,2
2006-06-10,4.442651256490317,15.297425278050687,26.85,28.450000000000003,25.424999999999997,2.0,-0.9499999999999957,-1.7250000000000014,16.8,9.3,9.925,17.514285714285716,7.683333333333334,12.212,58.76666666666667,28.18,31.075,59.199999999999996,27.05,40.72800000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,5.2,5.0,5.285714285714286,4.0,4.96,5.666666666666667,4.2,3.5,4.857142857142857,3.0,4.16,85.56666666666666,21.787553553091872,0.45519902499908405,2
2006-06-17,4.454347296253507,15.297425278050687,27.0,28.049999999999997,25.075000000000003,1.5,-1.3500000000000014,-2.0749999999999957,7.2,12.66,7.15,10.385714285714286,5.3500000000000005,8.732000000000001,28.833333333333332,55.44,37.2,53.57142857142858,29.866666666666664,42.66799999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,4.4,4.0,3.857142857142857,4.5,4.2,2.6666666666666665,2.6,2.5,2.2857142857142856,3.6666666666666665,2.76,85.82333333333334,22.034879649906987,0.5160995724845847,2
2006-06-24,4.477336814478207,15.297425278050687,27.275,28.025000000000002,25.950000000000003,1.25,-1.3749999999999964,-1.1999999999999957,3.8666666666666667,8.2,13.899999999999999,4.4,8.35,7.564,11.366666666666665,22.919999999999998,44.775,16.499999999999996,30.500000000000004,25.052000000000003,0.0,0.0,0.0,0.05714285714285715,0.20000000000000004,0.064,5.666666666666667,6.0,5.5,5.857142857142857,6.666666666666667,6.0,3.0,3.6,3.75,3.5714285714285716,5.833333333333333,4.08,86.08,22.438784041140575,0.5557741644875138,2
2006-07-01,4.564348191467836,15.297425278050687,28.25,29.05,26.25,4.75,0.0850000000000044,-0.5499999999999972,1.0999999999999999,0.8800000000000001,0.625,1.0285714285714287,3.25,1.476,7.833333333333333,6.14,4.2,7.257142857142858,22.766666666666666,10.335999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.1428571428571428,1.0,1.12,1.0,1.0,1.25,1.1428571428571428,1.0,1.08,86.21935483870968,23.711509793418205,0.6453127467077131,2
2006-07-08,4.663439094112067,15.297425278050687,28.625,29.375,26.775000000000002,5.75,0.4100000000000037,-0.024999999999995026,2.3666666666666667,3.78,4.075,3.142857142857143,3.5,3.412,10.066666666666668,14.180000000000001,15.75,11.085714285714285,14.216666666666667,13.079999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.2,3.5,3.4285714285714284,3.6666666666666665,3.48,2.0,2.0,2.0,2.142857142857143,2.0,2.04,85.65483870967742,24.043890157734577,0.6440665019016718,2
2006-07-15,4.634728988229636,15.297425278050687,27.475,28.325000000000003,26.374999999999996,2.25,-0.6399999999999935,-0.4250000000000007,11.733333333333334,9.98,9.475,13.3,8.466666666666667,10.675999999999998,41.666666666666664,46.54,43.275,37.05714285714286,29.083333333333332,38.588,0.03333333333333333,0.0,0.0,0.35714285714285715,0.03333333333333333,0.11199999999999999,6.333333333333333,6.0,6.0,6.714285714285714,5.333333333333333,6.08,6.333333333333333,4.8,4.0,6.714285714285714,4.5,5.32,85.09032258064516,22.426556461782848,0.7008069206866221,2
2006-07-22,4.61512051684126,15.297425278050687,28.025,28.924999999999997,26.725,4.25,-0.03999999999999915,-0.07499999999999574,4.2,2.4,1.675,5.628571428571428,3.0666666666666664,3.5640000000000005,19.933333333333334,10.24,10.85,25.185714285714287,11.9,16.084000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.0,2.75,3.142857142857143,3.0,3.08,3.3333333333333335,1.8,1.5,2.2857142857142856,1.6666666666666667,2.04,84.5258064516129,22.961098927634964,0.6389288504404433,2
2006-07-29,4.2626798770413155,15.297425278050687,28.075,28.950000000000003,26.475,4.25,-0.014999999999993463,-0.32499999999999574,12.433333333333332,2.3200000000000003,0.7999999999999999,7.2857142857142865,0.9666666666666667,4.355999999999998,47.166666666666664,10.819999999999999,4.25,32.77142857142857,4.666666666666667,18.8,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,3.4,2.5,3.857142857142857,2.1666666666666665,3.2,3.0,2.2,2.0,2.4285714285714284,1.5,2.16,83.96129032258064,22.87033799816739,0.6196896545910286,2
2006-08-05,4.3694478524670215,15.297425278050687,27.775,28.8,25.975,4.25,-0.12328947368420629,-0.9249999999999972,6.866666666666667,3.62,1.775,3.942857142857143,2.5333333333333337,3.5439999999999987,44.56666666666666,18.26,7.4,23.52857142857143,13.516666666666666,20.016,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.0,3.25,2.7142857142857144,2.5,2.92,3.3333333333333335,2.0,2.25,2.5714285714285716,1.6666666666666667,2.28,83.49354838709677,22.37172334167391,0.5763742406676569,2
2006-08-12,4.394449154672439,15.297425278050687,27.724999999999998,28.275,27.224999999999998,3.25,-0.6482894736842084,0.3249999999999993,2.0,2.62,3.8249999999999997,3.6857142857142855,5.3500000000000005,3.6919999999999993,8.633333333333333,10.52,11.825,15.671428571428573,24.849999999999998,15.383999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.2,3.5,3.142857142857143,3.1666666666666665,3.16,1.6666666666666667,1.2,1.5,1.8571428571428572,1.3333333333333333,1.52,83.06451612903226,22.195725755157405,0.5514809048405427,2
2006-08-19,4.30406509320417,15.297425278050687,28.1,28.775,26.725,4.75,-0.14828947368420842,-0.17499999999999716,3.5666666666666664,5.08,4.65,5.314285714285715,5.766666666666667,5.06,20.03333333333333,29.6,23.65,36.2,37.81666666666666,31.32,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.4,3.75,2.2857142857142856,3.0,2.96,2.0,2.4,2.75,2.0,2.1666666666666665,2.24,82.63548387096775,22.54006487296318,0.5775930632183801,2
2006-08-26,4.356708826689592,15.297425278050687,28.9,29.45,28.325000000000003,6.75,0.5267105263157923,1.4250000000000043,0.0,0.0,0.05,0.39999999999999997,0.08333333333333333,0.13999999999999999,0.0,0.1,0.425,2.757142857142857,0.5499999999999999,0.9919999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.1428571428571428,0.16666666666666666,0.52,0.0,0.4,0.5,1.0,0.16666666666666666,0.48,82.20645161290324,23.424395926743863,0.5385291517314679,2
2006-09-02,4.0943445622221,15.297425278050687,27.025000000000002,28.175000000000004,25.05,1.75,-0.7950000000000017,-1.5500000000000007,16.166666666666668,16.380000000000003,14.725,7.914285714285714,20.8,14.780000000000003,58.53333333333333,91.54,71.825,35.4,103.38333333333334,71.54799999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,2.8,3.5,3.142857142857143,2.5,3.16,3.6666666666666665,2.2,2.0,2.2857142857142856,1.8333333333333333,2.28,81.84,21.041252212554824,0.43990327859637546,2
2006-09-09,4.04305126783455,15.297425278050687,27.875,28.425,27.075000000000003,4.0,-0.5450000000000053,0.4750000000000014,1.9000000000000001,4.159999999999999,1.075,3.942857142857143,3.6666666666666665,3.216,8.0,25.8,5.875,19.071428571428577,20.166666666666668,17.24,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.857142857142857,2.6666666666666665,3.0,2.6666666666666665,2.0,2.0,1.8571428571428572,1.5,1.92,81.63000000000001,21.992819597590554,0.433126203323555,2
2006-09-16,4.07753744390572,15.297425278050687,27.025000000000002,28.275,25.0,2.25,-0.6950000000000074,-1.6000000000000014,17.7,9.98,10.75,10.685714285714285,11.0,11.472000000000001,50.76666666666667,46.160000000000004,51.6,41.228571428571435,55.6,48.46800000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,4.6,3.5,5.428571428571429,4.833333333333333,4.84,3.6666666666666665,2.6,2.25,3.7142857142857144,2.5,2.96,81.42,20.933273508212157,0.37416029402202433,2
2006-09-23,4.007333185232471,15.297425278050687,27.5,28.6,25.799999999999997,3.25,-0.37000000000000455,-0.8000000000000043,3.5,3.2800000000000002,1.175,2.8,3.3333333333333335,2.8480000000000008,16.599999999999998,17.32,8.15,15.728571428571428,17.166666666666668,15.284,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6,1.5,2.4285714285714284,2.5,2.4,2.0,1.6,1.0,2.0,2.0,1.76,81.21000000000001,21.43336487717624,0.40978309064517315,2
2006-09-30,4.007333185232471,15.297425278050687,27.799999999999997,28.65,26.475,4.0,-0.3200000000000074,-0.125,1.9333333333333333,3.3,3.175,2.3571428571428577,5.699999999999999,3.4279999999999995,10.6,14.84,15.8,12.428571428571429,26.500000000000004,16.608,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.4,3.5,3.0,3.6666666666666665,3.32,2.0,2.2,1.5,1.5714285714285714,2.0,1.84,81.0,21.733430714291437,0.3887567295915657,2
2006-10-07,3.970291913552122,15.297425278050687,28.275,29.025,27.825,5.25,0.07000000000000384,1.0199999999999996,2.1666666666666665,2.2199999999999998,0.85,2.8142857142857145,1.0833333333333333,1.8880000000000001,14.4,14.720000000000002,5.75,18.74285714285714,7.650000000000001,12.675999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.4,1.5,1.2857142857142858,1.0,1.28,1.3333333333333333,1.4,1.5,1.1428571428571428,1.0,1.24,80.97741935483872,22.300442210405187,0.36504251173320235,2
2006-10-14,3.8918202981106265,15.297425278050687,28.25,28.825,27.475,5.25,-0.12999999999999545,0.6700000000000017,0.7000000000000001,0.02,0.75,0.14285714285714285,0.5166666666666666,0.37199999999999994,5.0,0.2,5.225,0.8428571428571429,3.1999999999999997,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.25,1.1428571428571428,1.3333333333333333,0.8,0.6666666666666666,0.2,0.25,1.0,1.3333333333333333,0.76,80.95483870967742,22.263750867043594,0.3599675743775741,2
2006-10-21,3.7612001156935624,15.297425278050687,28.200000000000003,28.775000000000002,27.225,5.25,-0.1799999999999926,0.4200000000000017,1.0999999999999999,1.1,0.225,0.05714285714285715,0.4333333333333333,0.5079999999999999,6.3999999999999995,7.159999999999999,1.325,0.32857142857142857,3.016666666666667,3.2279999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,1.0,0.7142857142857143,0.5,1.08,2.0,1.0,1.0,0.7142857142857143,0.5,0.92,80.93225806451613,22.196719094386122,0.3068258853604249,2
2006-10-28,3.6375861597263857,15.297425278050687,27.25,27.799999999999997,26.575,1.0,-1.1549999999999976,-0.23000000000000043,8.233333333333333,8.040000000000001,5.6,11.928571428571427,7.133333333333333,8.544000000000002,29.633333333333336,23.360000000000003,22.775,40.42857142857143,22.700000000000003,28.640000000000004,0.0,0.04,0.0,0.0,0.09999999999999999,0.032,5.0,5.4,4.25,5.857142857142857,3.8333333333333335,4.92,4.0,5.0,3.5,5.571428571428571,3.1666666666666665,4.36,80.90967741935485,21.062015297390158,0.23013328319000692,2
2006-11-04,3.8501476017100584,15.297425278050687,27.4,28.15,26.475,1.75,-0.043333333333336554,0.125,7.6000000000000005,9.92,6.225,10.828571428571427,7.183333333333334,8.648,35.23333333333333,31.22,37.2,36.84285714285714,27.28333333333333,33.288,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,4.8,3.25,4.857142857142857,3.5,4.24,4.333333333333333,4.2,2.25,4.571428571428571,2.6666666666666665,3.64,81.76666666666667,21.4617850020775,0.1481019628855571,2
2006-11-11,3.713572066704308,15.297425278050687,26.775000000000002,27.425,25.775,0.5,-0.7683333333333344,-0.5750000000000028,9.066666666666668,14.7,11.95,11.27142857142857,17.133333333333336,13.208000000000002,34.4,71.08,57.35,46.21428571428572,67.8,56.732,0.3,0.0,0.0,0.15714285714285717,0.06666666666666667,0.09600000000000002,6.333333333333333,5.4,5.0,6.571428571428571,5.833333333333333,5.88,5.666666666666667,4.4,4.0,5.857142857142857,5.333333333333333,5.12,83.28333333333335,21.118354834269272,0.1337810406520621,2
